Category	Kingdom	Group Name	Species Common Name	Taxonomy	Order	Family	Genus	Species	Synonym
Invertebrates	Animals	Butterflies	Narrow-brand Grass-dart 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Ocybadistes	flavovittata vesta	
Invertebrates	Animals	Butterflies	Pale Orange Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Ocybadistes	hypomeloma 	
Invertebrates	Animals	Butterflies	Pale Orange Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Ocybadistes	hypomeloma hypomeloma	
Invertebrates	Animals	Butterflies	White-margined Grass-dart vaga 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Ocybadistes	hypomeloma vaga	
Invertebrates	Animals	Butterflies	Black Grass Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Ocybadistes	knightorum 	
Invertebrates	Animals	Butterflies	Greenish Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Ocybadistes	walkeri 	
Invertebrates	Animals	Butterflies	Green Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Ocybadistes	walkeri hypochlora	
Invertebrates	Animals	Butterflies	Southern Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Ocybadistes	walkeri olivia	
Invertebrates	Animals	Butterflies	Yellow-banded Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Ocybadistes	walkeri sothis	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Oriens	sp.	
Invertebrates	Animals	Butterflies	August dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Oriens	augustula 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Parnara	sp.	
Invertebrates	Animals	Butterflies	Hyaline Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Parnara	amalia 	
Invertebrates	Animals	Butterflies	African Straight Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Parnara	bada 	
Invertebrates	Animals	Butterflies	Grey Swif	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Parnara	bada sida	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Pelopidas	sp.	
Invertebrates	Animals	Butterflies	Dark Branded Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Pelopidas	agna 	
Invertebrates	Animals	Butterflies	Dark Branded Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Pelopidas	agna dingo	
Invertebrates	Animals	Butterflies	Lyell's Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Pelopidas	lyelli 	
Invertebrates	Animals	Butterflies	Lyell's Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Pelopidas	lyelli lyelli	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Pseudoborbo	sp.	
Invertebrates	Animals	Butterflies	Beavan's Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Pseudoborbo	bevani 	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Sabera	sp.	
Invertebrates	Animals	Butterflies	White-clubbed Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Sabera	caesina 	
Invertebrates	Animals	Butterflies	Black And White Swift 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Sabera	caesina albifascia	
Invertebrates	Animals	Butterflies	Yellow-streaked Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Sabera	dobboe 	
Invertebrates	Animals	Butterflies	Miskin's Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Sabera	dobboe autoleon	
Invertebrates	Animals	Butterflies	White-fringed Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Sabera	fuliginosa 	
Invertebrates	Animals	Butterflies	White-fringed Swift	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Sabera	fuliginosa fuliginosa	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Suniana	sp.	
Invertebrates	Animals	Butterflies	Dingy Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Suniana	lascivia 	
Invertebrates	Animals	Butterflies	Dingy Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Suniana	lascivia larrakia	
Invertebrates	Animals	Butterflies	Dingy Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Suniana	lascivia lascivia	
Invertebrates	Animals	Butterflies	Dingy Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Suniana	lascivia lasus	
Invertebrates	Animals	Butterflies	Dingy Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Suniana	lascivia neocles	
Invertebrates	Animals	Butterflies	Wide-brand Grass-dart 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Suniana	sunias 	
Invertebrates	Animals	Butterflies	Wide-brand Grass-dart 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Suniana	sunias rectivitta	
Invertebrates	Animals	Butterflies	 Orange Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Suniana	sunias sauda	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Taractrocera	sp.	
Invertebrates	Animals	Butterflies	Large Yellow Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Taractrocera	anisomorpha 	
Invertebrates	Animals	Butterflies	Sandy Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Taractrocera	dolon 	
Invertebrates	Animals	Butterflies	Sandy Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Taractrocera	dolon diomedes	
Invertebrates	Animals	Butterflies	Sandy Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Taractrocera	dolon dolon	
Invertebrates	Animals	Butterflies	Northern Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Taractrocera	ilia 	
Invertebrates	Animals	Butterflies	Northern Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Taractrocera	ilia ilia	
Invertebrates	Animals	Butterflies	Ina Grassdart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Taractrocera	ina 	
Invertebrates	Animals	Butterflies	White-banded Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Taractrocera	papyria 	
Invertebrates	Animals	Butterflies	Western Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Taractrocera	papyria agraulia	
Invertebrates	Animals	Butterflies	White-banded Grass-dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Taractrocera	papyria papyria	
Invertebrates	Animals	Butterflies	Skipper	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	sp.	
Invertebrates	Animals	Butterflies	Dark Palm Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	ancilla 	
Invertebrates	Animals	Butterflies	Greenish Darter	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	ancilla ancilla	
Invertebrates	Animals	Butterflies	"Dark Palm Dart,"	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	ancilla baudina	
Invertebrates	Animals	Butterflies	Southern Large Darter	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	anisodesma 	
Invertebrates	Animals	Butterflies	Bright-orange Darter 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	augias 	
Invertebrates	Animals	Butterflies	Bright-orange Darter 	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	augias krefftii	
Invertebrates	Animals	Butterflies	Small Darter	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	brachydesma 	
Invertebrates	Animals	Butterflies	 Pale Palm Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	colon 	
Invertebrates	Animals	Butterflies	Pale Darter	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	colon argeus	
Invertebrates	Animals	Butterflies	Sedge Darter	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	eurotas 	
Invertebrates	Animals	Butterflies	Sedge Darter	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	eurotas laconia	
Invertebrates	Animals	Butterflies	Dingy Darter	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	eurychlora 	
Invertebrates	Animals	Butterflies	Narrow-brand Darte	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	mesoptis 	
Invertebrates	Animals	Butterflies	Lower's Grass Dart	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	mesoptis mesoptis	
Invertebrates	Animals	Butterflies	Northern Large Darter	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	ohara 	
Invertebrates	Animals	Butterflies	Dark Darter	Animalia: Arthropoda: Insecta	Lepidoptera	Hesperiidae	Telicota	ohara ohara	
